district,relationship,politician_edu,politican_rel,mar_status,resp_caste_cat,resp_jati,caste_sc,wm_bef,wm_years,wm_familybefore,wm_familyyears,pol_infamily,self_emp,inc_sor,govt_empinfam,wm_train,wm_app,wm_app_use,wm_watersupply,wm_moneycol,whatsapp,whatsapp_number,whatsapp_self,message,wm_wagroup,join_interestyesno,join_interest,sc_group,scheme_noproblem,scheme_problem,citiprbrt,phone_mukhiya,phone_scret,phone_bpro,phone_lasttimebpro,phone_bdo,phone_lasttimebdo,interaction_gp,candidate_gp_count,interaction_block,candidate_block_count,interaction_samedist,candidate_samedist_count,interaction_outside,candidate_outside_count,acctrt,awasrt,naligalirt,naljalrt,pdsrt,pensionrt,solarlightrt,schknwrt,schconfirt,polpref_self,pol_party_part,polpref_supportelec,t_dummy
समस्तीपुर,Child,Std 10,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,Yes,Yes,Raise cattle,No,Yes,No,,Nal Jal,No,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,Anyone,2,No work done,Nal Jal,1,Yes,Yes,No,Didn't speak,No,Last 6 months,Yes,2,No,0,No,0,No,0,2,1,0,0,0,0,0,0,0,Yes,Yes,No,Treatment
समस्तीपुर,Self,Std 10,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,No,,No,,Yes,Yes,Work on agri,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,2,No work done,No work done,1,Yes,Yes,No,Didn't speak,Yes,Last week,No,0,No,0,No,0,No,0,3,1,0,0,0,0,0,1,0,Yes,No,No,Spillover
समस्तीपुर,Self,Std 7,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,No,,No,Yes,Work on leased,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,2,No work done,No work done,0,No,Yes,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,2,1,0,0,0,0,0,3,0,No,No,No,Treatment
समस्तीपुर,Spouse,Undergrad,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,Yes,2,No,Yes,HH business,No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,Nali gali,Nali gali,1,Yes,Yes,No,Didn't speak,Yes,Lst month,Yes,3,No,0,No,0,No,0,6,2,0,0,0,0,0,3,1,Yes,No,No,Treatment
समस्तीपुर,Spouse,Undergrad,Hindu,Married,GEN,भूमिहार,No,Yes,2,No,,Yes,Yes,"Sachiv,Asha, worker",Yes,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,Nal Jal,Nali gali,1,Yes,Yes,Yes,Last 6 months,Yes,Last week,Yes,3,No,0,No,0,No,0,6,3,0,0,0,0,0,3,2,Yes,Yes,No,Control
समस्तीपुर,Self,Std 8,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,No,,No,,No,No,Work on agri,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,2,No work done,No work done,1,Yes,No,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,3,1,0,0,0,0,0,2,1,No,No,No,Control
समस्तीपुर,Child,Undergrad,Hindu,Married,EBC,BC-1/6/कुर्मी (महतो) झारखंड स्वसशासी क्षेत्र,No,No,,No,,No,Yes,Service (pvt),No,Yes,No,,Nal Jal,Yes,Yes,WA number is different,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,Nali gali,1,Yes,Yes,Yes,Last week,No,Didn't speak,Yes,1,No,0,No,0,No,0,1,2,0,0,0,0,0,1,0,Yes,No,No,Control
समस्तीपुर,Self,Undergrad,Hindu,Married,GEN,भूमिहार,No,Yes,1,No,,No,Yes,Work on agri,No,Yes,No,,Nal Jal,Yes,No,,,,,Yes,Other gp and block but same dist,,Nal Jal,No work done,0,Yes,No,Yes,Didn't speak,Yes,Lst month,Yes,2,No,0,No,0,No,0,4,1,0,0,0,0,0,2,0,No,No,No,Control
समस्तीपुर,Spouse,Std 7,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,HH service business,No,Yes,No,,No connection,,No,,,,,Yes,same GP,2,No work done,No work done,0,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,4,1,0,0,0,0,0,2,0,No,No,No,Treatment
समस्तीपुर,Self,Undergrad,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,No,,No,No,Service (pvt),No,Yes,Yes,Yes,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,2,Nal Jal,No Problem faced,1,Yes,Yes,Yes,Last week,Yes,Last week,Yes,3,No,0,No,0,No,0,4,3,0,0,0,0,0,3,3,Yes,Yes,Yes,Control
समस्तीपुर,Self,Undergrad,Hindu,Married,EBC,BC-1/64/मल्लाह,No,Yes,1,No,,No,Yes,Service (govt),No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,Nal Jal,Mnrega,1,Yes,Yes,No,Lst month,No,Didn't speak,No,0,Yes,1,No,1,No,0,3,2,0,0,0,0,0,1,2,No,No,No,Control
समस्तीपुर,Self,Std 10,Hindu,Married,EBC,BC-1/64/मल्लाह,No,No,,No,,No,Yes,HH business,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,No work done,1,Yes,No,Yes,Last 6 months,No,Didn't speak,No,0,No,0,No,0,No,0,3,2,0,0,0,0,0,3,2,No,No,No,Control
समस्तीपुर,Spouse,Undergrad,Hindu,Married,GEN,भूमिहार,No,No,,No,,No,Yes,HH business,No,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",No,No,,,No work done,No work done,1,Yes,Yes,No,Didn't speak,No,Last 6 months,Yes,1,Yes,1,No,1,No,0,3,3,0,0,0,0,0,3,1,Yes,Yes,Yes,Treatment
समस्तीपुर,Child,Undergrad,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,Agri labor,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,2,No work done,No work done,2,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,5,3,0,0,0,0,0,3,2,No,No,No,Spillover
समस्तीपुर,Self,Std 10,Hindu,Married,BC,"BC-2/20/बनिया-(सुढी,मोदक/मायरा, रोनियार, पनसारी, मोदी,कसेरा,केशरवानी, ठठेरा, कलवार(कलाल/एराकी),(वियाहुत कलवार),कमलापुरी वैश्यल,माहुरीवैश्यर, बंगी वैश्य (बंगाली बनिया),बर्नवाल, अग्रहरि वैश्य, वैश्य पोद्दार, कसौधन, गंधबनिक, बाथम वैश्य, गोलदार (पूर्वी/पश्चिम चंपारण), कमलापुरी वायल",No,No,,No,,No,Yes,Work on agri,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,No work done,No work done,2,Yes,Yes,Yes,Lst month,Yes,Last 6 months,Yes,1,No,0,No,0,No,0,3,2,0,0,0,0,0,1,3,No,No,No,Treatment
समस्तीपुर,Self,Std 10,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,Work on agri,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,No work done,Nali gali,1,Yes,Yes,No,Last week,No,Last week,Yes,2,No,0,No,0,No,0,2,2,0,0,0,0,0,2,2,Yes,Yes,No,Spillover
समस्तीपुर,Self,Std 12,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,Yes,1,No,Yes,HH service business,Yes,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,No work done,1,Yes,Yes,Yes,Lst month,No,Didn't speak,Yes,2,No,0,No,0,No,0,3,2,0,0,0,0,0,2,0,Yes,No,No,Spillover
समस्तीपुर,Self,Std 5,Hindu,Married,ST,ST/6/विलोपित/भूमजी(उत्तरी छोटानागपुर और दक्षिणी छोटानागपुर प्रमंडल और संथाल परगना जिला),No,Yes,1,No,,No,No,Agri labor,No,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,Nal Jal,Nal Jal,1,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,0,1,0,0,0,0,0,0,0,No,No,No,Control
समस्तीपुर,Self,Undergrad,Prefer not say,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,No,,No,Yes,Work on leased,No,Yes,Yes,Yes,Nal Jal,Yes,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,same GP,2,Nal Jal,No Problem faced,1,Yes,Yes,No,Didn't speak,No,Lst month,Yes,2,No,0,No,0,No,0,5,3,0,0,0,0,0,3,1,Yes,Yes,Yes,Control
समस्तीपुर,Self,Std 10,Hindu,Married,EBC,BC-1/126/तेली (हिन्दू एवं मुस्लिम),No,No,,No,,No,Yes,HH business,No,Yes,Yes,No,Nal Jal,Yes,No,,,,,No,,,No work done,No work done,1,Yes,No,No,Didn't speak,No,Last 2-3 months,Yes,3,No,0,Yes,0,No,0,4,2,0,0,0,0,0,2,0,No,No,No,Control
समस्तीपुर,Self,Std 8,Hindu,Married,EBC,BC-1/64/मल्लाह,No,No,,No,,No,Yes,HH business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,No work done,1,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,3,1,0,0,0,0,0,2,2,No,No,No,Treatment
समस्तीपुर,Child,Undergrad,Muslim,Married,EBC,BC-1/83/धुनिया (मुस्लिम),No,No,,No,,No,Yes,HH service business,No,Yes,Yes,Yes,PHED,,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,Nal Jal,2,Yes,Yes,Yes,Last week,Yes,Last 2-3 months,Yes,2,No,0,No,0,No,0,3,1,0,0,0,0,0,2,1,No,No,No,Treatment
समस्तीपुर,Self,Undergrad,Hindu,Unmarried,GEN,ब्राह्मण,No,Yes,1,No,,No,No,Do nothing,No,Yes,Yes,No,Nal Jal,Yes,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,Shauchalaya,Mnrega,1,Yes,No,Yes,Last 2-3 months,Yes,Last 2-3 months,Yes,1,Yes,1,No,1,No,0,4,3,0,0,0,0,0,2,2,Yes,No,No,Treatment
समस्तीपुर,Self,Std 12,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,HH business,No,Yes,Yes,Yes,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,No work done,Nali gali,1,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,Yes,2,No,2,No,0,2,1,0,0,0,0,0,0,0,No,No,No,Treatment
समस्तीपुर,Self,Std 9,Hindu,Married,BC,BC-2/35/कुर्मी,No,Yes,1,No,,No,Yes,Work on agri,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,,Nal Jal,No Problem faced,1,Yes,Yes,Yes,Didn't remember,Yes,Last 2-3 months,Yes,3,No,0,No,0,No,0,3,2,0,0,0,0,0,1,1,Yes,No,No,Spillover
समस्तीपुर,Spouse,Std 12,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,Work on agri,Yes,Yes,No,,PHED,,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,Other GP but same block,,No work done,Nali gali,1,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,1,1,0,0,0,0,0,0,1,Yes,No,No,Treatment
समस्तीपुर,Self,Std 6,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,NonAgri labor,Yes,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,No work done,1,Yes,No,No,Didn't speak,No,Last 2-3 months,Yes,1,No,0,No,0,No,0,3,1,0,0,0,0,0,2,0,No,No,No,Spillover
समस्तीपुर,Child,Undergrad,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,Yes,1,No,,No,Yes,Service (pvt),No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,,Others,Nali gali,3,Yes,Yes,No,Lst month,No,Last 6 months,Yes,3,Yes,1,No,1,Yes,1,4,1,0,0,0,0,0,1,1,No,No,No,Treatment
समस्तीपुर,Self,Undergrad,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,Raise cattle,Yes,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,No work done,No work done,1,No,Yes,No,Last 2-3 months,Yes,Last week,No,0,No,0,No,0,No,0,1,2,0,0,0,0,0,2,0,No,No,No,Spillover
समस्तीपुर,Self,Undergrad,Hindu,Married,GEN,राजपूत,No,No,,No,,No,Yes,HH service business,No,Yes,Yes,Yes,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,,No work done,No Problem faced,2,Yes,Yes,Yes,Lst month,Yes,Last week,Yes,2,Yes,1,No,1,No,0,2,2,0,0,0,0,0,2,1,Yes,No,No,Treatment
समस्तीपुर,Child,Std 12,Hindu,Unmarried,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,Yes,Yes,Work on agri,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,2,No work done,Nal Jal,2,Yes,Yes,No,Didn't speak,Yes,Lst month,Yes,2,No,0,No,0,No,0,0,2,0,0,0,0,0,4,1,Yes,Yes,Yes,Treatment
समस्तीपुर,Self,Std 10,Hindu,Married,GEN,राजपूत,No,No,,Yes,1,No,No,Work on agri,Yes,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,No work done,2,Yes,Yes,No,Didn't speak,No,Last 2-3 months,Yes,3,No,0,No,0,No,0,0,2,0,0,0,0,0,2,0,Yes,Yes,No,Treatment
समस्तीपुर,Self,Undergrad,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,Raise cattle,Yes,Yes,Yes,No,PHED,,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,,No work done,Nali gali,2,Yes,Yes,Yes,Lst month,No,Last 2-3 months,Yes,2,Yes,1,No,1,No,0,0,1,0,0,0,0,0,0,1,Yes,Yes,No,Control
समस्तीपुर,Spouse,Std 12,Hindu,Married,GEN,राजपूत,No,No,,No,,No,Yes,Raise cattle,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,,No work done,No work done,0,Yes,Yes,No,Last 2-3 months,No,Last 2-3 months,Yes,3,No,0,No,0,No,0,2,1,0,0,0,0,0,1,1,No,No,No,Treatment
समस्तीपुर,Child,Undergrad,Hindu,Unmarried,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,No,,No,Yes,HH business,No,Yes,Yes,Yes,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Other GP but same block,2,No work done,No work done,1,Yes,Yes,Yes,Last 2-3 months,Yes,Didn't speak,Yes,3,No,0,No,0,No,0,0,1,0,0,0,0,0,0,0,Yes,No,No,Control
समस्तीपुर,Child,Undergrad,Hindu,Unmarried,SC,"SC/20/पान, स्वासी",Yes,No,,No,,No,Yes,Work on agri,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,2,No work done,No work done,2,Yes,No,No,Didn't speak,No,Last 6 months,No,0,No,0,No,0,No,0,0,3,0,0,0,0,0,0,0,Yes,Yes,No,Spillover
समस्तीपुर,Spouse,Std 10,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,Yes,1,No,Yes,HH business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,2,No work done,Nali gali,1,Yes,Yes,No,Didn't speak,Yes,Didn't speak,No,0,No,0,No,0,No,0,0,1,0,0,0,0,0,0,0,Yes,No,No,Spillover
समस्तीपुर,Self,Std 10,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,Yes,2,No,,No,Yes,Work on agri,Yes,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,Nali gali,No Problem faced,1,Yes,Yes,No,Didn't speak,No,Last 6 months,Yes,2,No,0,No,0,No,0,4,2,0,0,0,0,0,2,2,Yes,No,No,Control
समस्तीपुर,Self,Undergrad,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,NonAgri labor,No,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,2,Shauchalaya,No Problem faced,1,Yes,Yes,No,Didn't speak,Yes,Lst month,No,0,No,0,No,0,Yes,1,3,3,0,0,0,0,0,4,1,No,No,No,Control
समस्तीपुर,Spouse,Undergrad,Hindu,Married,SC,SC/21/पासी,Yes,Yes,1,No,,No,Yes,Work on agri,No,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,2,Nal Jal,Shauchalaya,1,Yes,Yes,No,Didn't speak,Yes,Last 6 months,Yes,1,No,0,No,0,No,0,3,3,0,0,0,0,0,3,1,No,No,No,Control
समस्तीपुर,Spouse,Std 12,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,Yes,2,No,Yes,Agri labor,No,Yes,No,,Nal Jal,No,No,,,,,Yes,Anyone,2,Shauchalaya,No work done,1,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,3,No,0,No,0,No,0,2,2,0,0,0,0,0,1,0,No,No,No,Control
समस्तीपुर,Self,Std 12,Hindu,Married,GEN,भूमिहार,No,Yes,4,No,,No,Yes,HH business,No,Yes,Yes,Yes,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,,Nal Jal,No Problem faced,1,Yes,Yes,Yes,Lst month,Yes,Lst month,Yes,3,Yes,2,Yes,2,No,0,3,2,0,0,0,0,0,0,2,No,No,No,Control
समस्तीपुर,Spouse,Std 10,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,2,No,,No,Yes,NonAgri labor,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,2,No work done,Nal Jal,0,Yes,Yes,No,Didn't speak,Yes,Last 2-3 months,Yes,3,No,0,No,0,No,0,4,2,0,0,0,0,0,3,2,No,No,No,Spillover
समस्तीपुर,Spouse,Std 5,Hindu,Married,EBC,BC-1/64/मल्लाह,No,No,,No,,No,No,Work on leased,No,Yes,No,,No connection,,No,,,,,No,,,No work done,No work done,1,Yes,Yes,No,Didn't speak,Yes,Last 2-3 months,No,0,No,0,No,0,No,0,0,3,0,0,0,0,0,0,0,No,No,No,Treatment
समस्तीपुर,Self,Undergrad,Hindu,Married,EBC,BC-1/2/कानू,No,Yes,1,No,,No,Yes,HH service business,Yes,Yes,Yes,No,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,Shauchalaya,Nali gali,1,Yes,Yes,Yes,More than 6 months,Yes,Last 6 months,Yes,3,Yes,1,No,1,No,0,2,3,0,0,0,0,0,2,2,Yes,No,No,Spillover
समस्तीपुर,Self,Std 7,Hindu,Married,EBC,BC-1/64/मल्लाह,No,No,,No,,No,Yes,Work on agri,Yes,Yes,No,,Nal Jal,Yes,No,,,,,Yes,Other GP but same block,,No work done,No work done,1,Yes,No,No,Didn't speak,Yes,Last 2-3 months,Yes,1,No,0,No,0,No,0,0,2,0,0,0,0,0,2,0,No,No,No,Treatment
समस्तीपुर,Spouse,Std 5,Hindu,Married,EBC,BC-1/64/मल्लाह,No,No,,No,,No,Yes,Work on agri,No,Yes,Yes,Yes,No connection,,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,Nali gali,Shauchalaya,1,Yes,Yes,No,Didn't speak,Yes,Last 2-3 months,Yes,2,No,0,No,0,No,0,2,1,0,0,0,0,0,2,1,Yes,Yes,No,Spillover
समस्तीपुर,Brother/Brother in law,Std 8,Hindu,Married,SC,SC/21/पासी,Yes,No,,No,,No,No,HH business,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Other GP but same block,2,No work done,No work done,0,Yes,Yes,No,Didn't speak,No,Didn't remember,Yes,2,Yes,2,No,2,No,0,4,3,0,0,0,0,0,0,0,No,No,No,Treatment
समस्तीपुर,Self,Undergrad,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,HH business,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,No,,,No work done,Nal Jal,1,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,3,2,0,0,0,0,0,1,1,Yes,Yes,No,Treatment
समस्तीपुर,Spouse,Undergrad,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,HH service business,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,Others,Nal Jal,1,Yes,Yes,No,Last week,Yes,Lst month,Yes,3,No,0,No,0,No,0,3,3,0,0,0,0,0,2,2,Yes,No,No,Treatment
समस्तीपुर,Self,Never been to school,Hindu,Married,EBC,BC-1/2/कानू,No,No,,No,,No,Yes,Work on leased,No,No,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,Nal Jal,No Problem faced,2,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,0,1,0,0,0,0,0,2,0,No,No,No,Spillover
समस्तीपुर,Spouse,Std 8,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,Agri labor,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,2,No work done,No work done,2,Yes,Yes,Yes,Last 2-3 months,No,Didn't remember,Yes,2,No,0,No,0,No,0,0,2,0,0,0,0,0,2,1,No,No,No,Treatment
समस्तीपुर,Self,Std 12,Hindu,Unmarried,GEN,लाला/कायस्थ,No,No,,No,,No,Yes,HH business,Yes,Yes,No,,PHED,,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,No work done,2,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,2,2,0,0,0,0,0,2,0,No,No,No,Spillover
समस्तीपुर,Spouse,Std 12,Hindu,Married,EBC,BC-1/7/केवट (कउट),No,Yes,1,No,,No,Yes,Service (pvt),No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,,Nali gali,Others,1,Yes,No,No,Didn't remember,No,Didn't speak,Yes,3,No,0,No,0,No,0,3,2,0,0,0,0,0,2,0,No,No,No,Control
समस्तीपुर,Spouse,Std 9,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,Work on leased,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,2,No work done,No work done,2,Yes,No,Yes,Didn't speak,Yes,Lst month,Yes,3,No,0,No,0,No,0,0,1,0,0,0,0,0,0,0,No,No,No,Spillover
समस्तीपुर,Self,Undergrad,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,Yes,1,No,,Yes,Yes,Work on agri,No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,,Nali gali,Mnrega,1,Yes,Yes,Yes,Lst month,Yes,Last week,Yes,1,No,0,No,0,No,0,3,4,0,0,0,0,0,1,3,Yes,Yes,No,Treatment
